1-propen-2-yl	60.30034374	65.4038320214	15.083003593	18.1730554616	20.9764237	23.4863725134	27.6390162871	30.7368908304	35.7154441195	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
4-methyl-1-pentyl	8.59149749127	95.7419016183	34.1755526795	42.7350011821	50.2218445414	56.729775853	67.1877767333	74.8749566599	87.1155760665	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3-phenylpropene	32.5601232402	93.4235831101	33.6941290394	44.3029414517	53.1719472213	60.5529234971	71.7539036885	79.5041293206	91.2683573885	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3,3-diethynyl-1,4-pentadiyne	243.585824462	89.4231704164	37.4106410178	43.6767357814	48.2090307409	51.529442743	56.1415316069	59.7653225242	65.4000854852	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
1-hexen-6-yl	40.3070820958	96.9721625902	31.0661876987	38.8923880601	45.6747494842	51.5193133088	60.8078775449	67.5610676062	78.2940558434	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
3,3,4,4-tetramethyl-1-pentyl	-6.71103069502	106.876335656	51.0287714975	64.4715853961	75.942725744	85.7132379722	101.118885982	112.386197625	130.192371348	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-propyl	21.6264729356	68.9534603667	16.1450464966	20.1871987633	23.9358473876	27.3434604439	33.0386950008	37.265618432	44.0536518912	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2,3-dimethyl-2-butene	-14.9626937024	86.8582664483	29.1586646096	37.012366686	44.233894787	50.7475725189	61.5190921566	69.4031978697	81.9024651862	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
trans-2-pentene	-7.18930640375	82.096599544	26.1291590201	32.6168624686	38.4463489338	43.6221566157	52.0999148351	58.3625483471	68.3712976084	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
2-butyl	16.9779662836	79.2995572545	21.758653238	27.2241960368	32.2006083394	36.6641766201	44.0429944304	49.5112109298	58.2672526996	0.0	0.0	0.0	M.K.Sabbe Thermo CBS-QB3
